Mask,Image
humap_dataset/train/masks/ae4641d3fb5f_mask.tif,humap_dataset/train/images/ae4641d3fb5f.tif
humap_dataset/train/masks/7392e21e0fe2_mask.tif,humap_dataset/train/images/7392e21e0fe2.tif
humap_dataset/train/masks/484301f61207_mask.tif,humap_dataset/train/images/484301f61207.tif
humap_dataset/train/masks/5b264302144d_mask.tif,humap_dataset/train/images/5b264302144d.tif
humap_dataset/train/masks/44b8b0eaa3b2_mask.tif,humap_dataset/train/images/44b8b0eaa3b2.tif
humap_dataset/train/masks/033a656390b2_mask.tif,humap_dataset/train/images/033a656390b2.tif
humap_dataset/train/masks/0a152cf103e4_mask.tif,humap_dataset/train/images/0a152cf103e4.tif
humap_dataset/train/masks/8af8a44c73f9_mask.tif,humap_dataset/train/images/8af8a44c73f9.tif
humap_dataset/train/masks/2f7fe5d89a6f_mask.tif,humap_dataset/train/images/2f7fe5d89a6f.tif
humap_dataset/train/masks/45938c92d178_mask.tif,humap_dataset/train/images/45938c92d178.tif
humap_dataset/train/masks/1cd3632761d2_mask.tif,humap_dataset/train/images/1cd3632761d2.tif
humap_dataset/train/masks/95b34d4e7cde_mask.tif,humap_dataset/train/images/95b34d4e7cde.tif
humap_dataset/train/masks/41037059e4d9_mask.tif,humap_dataset/train/images/41037059e4d9.tif
humap_dataset/train/masks/f21ab98d3572_mask.tif,humap_dataset/train/images/f21ab98d3572.tif
humap_dataset/train/masks/88d349bebe86_mask.tif,humap_dataset/train/images/88d349bebe86.tif
humap_dataset/train/masks/2ac4cfbb7405_mask.tif,humap_dataset/train/images/2ac4cfbb7405.tif
humap_dataset/train/masks/a8eaa112a1b6_mask.tif,humap_dataset/train/images/a8eaa112a1b6.tif
humap_dataset/train/masks/151bfc87ffc9_mask.tif,humap_dataset/train/images/151bfc87ffc9.tif
humap_dataset/train/masks/52ef4341cfd5_mask.tif,humap_dataset/train/images/52ef4341cfd5.tif
humap_dataset/train/masks/103906a73e6d_mask.tif,humap_dataset/train/images/103906a73e6d.tif
humap_dataset/train/masks/458a92eda7b4_mask.tif,humap_dataset/train/images/458a92eda7b4.tif
humap_dataset/train/masks/b73efafa7477_mask.tif,humap_dataset/train/images/b73efafa7477.tif
humap_dataset/train/masks/1bb52a550a23_mask.tif,humap_dataset/train/images/1bb52a550a23.tif
humap_dataset/train/masks/5575d4cb055f_mask.tif,humap_dataset/train/images/5575d4cb055f.tif
humap_dataset/train/masks/2e0c92f0c9df_mask.tif,humap_dataset/train/images/2e0c92f0c9df.tif
humap_dataset/train/masks/2d2093e38e39_mask.tif,humap_dataset/train/images/2d2093e38e39.tif
humap_dataset/train/masks/ed23179ac692_mask.tif,humap_dataset/train/images/ed23179ac692.tif
humap_dataset/train/masks/072f5307f243_mask.tif,humap_dataset/train/images/072f5307f243.tif
humap_dataset/train/masks/319c978054dd_mask.tif,humap_dataset/train/images/319c978054dd.tif
humap_dataset/train/masks/4a8a791a23cb_mask.tif,humap_dataset/train/images/4a8a791a23cb.tif
humap_dataset/train/masks/ada5d6fa80aa_mask.tif,humap_dataset/train/images/ada5d6fa80aa.tif
humap_dataset/train/masks/83dd35ad9daf_mask.tif,humap_dataset/train/images/83dd35ad9daf.tif
humap_dataset/train/masks/c51d8cf96223_mask.tif,humap_dataset/train/images/c51d8cf96223.tif
humap_dataset/train/masks/d12b5c0f5c0e_mask.tif,humap_dataset/train/images/d12b5c0f5c0e.tif
humap_dataset/train/masks/851a4c6b70ba_mask.tif,humap_dataset/train/images/851a4c6b70ba.tif
humap_dataset/train/masks/cee03f90d9c9_mask.tif,humap_dataset/train/images/cee03f90d9c9.tif
humap_dataset/train/masks/d953fe03e1d0_mask.tif,humap_dataset/train/images/d953fe03e1d0.tif
humap_dataset/train/masks/29a3a48d6fee_mask.tif,humap_dataset/train/images/29a3a48d6fee.tif
humap_dataset/train/masks/881186005e82_mask.tif,humap_dataset/train/images/881186005e82.tif
humap_dataset/train/masks/bfb0250dabd4_mask.tif,humap_dataset/train/images/bfb0250dabd4.tif
humap_dataset/train/masks/b30c1bc24eab_mask.tif,humap_dataset/train/images/b30c1bc24eab.tif
humap_dataset/train/masks/0f6e1cb07f74_mask.tif,humap_dataset/train/images/0f6e1cb07f74.tif
humap_dataset/train/masks/3901bf683fc0_mask.tif,humap_dataset/train/images/3901bf683fc0.tif
humap_dataset/train/masks/340bbab914db_mask.tif,humap_dataset/train/images/340bbab914db.tif
humap_dataset/train/masks/bef001de468a_mask.tif,humap_dataset/train/images/bef001de468a.tif
humap_dataset/train/masks/f4fc628c4249_mask.tif,humap_dataset/train/images/f4fc628c4249.tif
humap_dataset/train/masks/ef7f5d12b1ff_mask.tif,humap_dataset/train/images/ef7f5d12b1ff.tif
humap_dataset/train/masks/1226abd93cfa_mask.tif,humap_dataset/train/images/1226abd93cfa.tif
humap_dataset/train/masks/4ba838cffa29_mask.tif,humap_dataset/train/images/4ba838cffa29.tif
humap_dataset/train/masks/413fa0675bdf_mask.tif,humap_dataset/train/images/413fa0675bdf.tif
humap_dataset/train/masks/f38f2f72a1b7_mask.tif,humap_dataset/train/images/f38f2f72a1b7.tif
humap_dataset/train/masks/5671f785cd97_mask.tif,humap_dataset/train/images/5671f785cd97.tif
humap_dataset/train/masks/cb7350d7c713_mask.tif,humap_dataset/train/images/cb7350d7c713.tif
humap_dataset/train/masks/ed6a92a9410c_mask.tif,humap_dataset/train/images/ed6a92a9410c.tif
humap_dataset/train/masks/6ef162165758_mask.tif,humap_dataset/train/images/6ef162165758.tif
humap_dataset/train/masks/d17335683f96_mask.tif,humap_dataset/train/images/d17335683f96.tif
humap_dataset/train/masks/2c6d2cc31d81_mask.tif,humap_dataset/train/images/2c6d2cc31d81.tif
humap_dataset/train/masks/e202c2edad04_mask.tif,humap_dataset/train/images/e202c2edad04.tif
humap_dataset/train/masks/00654cc08aac_mask.tif,humap_dataset/train/images/00654cc08aac.tif
humap_dataset/train/masks/a3926b1211d3_mask.tif,humap_dataset/train/images/a3926b1211d3.tif
humap_dataset/train/masks/3c70f2cc54fc_mask.tif,humap_dataset/train/images/3c70f2cc54fc.tif
humap_dataset/train/masks/f6113e4633cf_mask.tif,humap_dataset/train/images/f6113e4633cf.tif
humap_dataset/train/masks/7c0205439a44_mask.tif,humap_dataset/train/images/7c0205439a44.tif
humap_dataset/train/masks/26b7c381eb73_mask.tif,humap_dataset/train/images/26b7c381eb73.tif
humap_dataset/train/masks/f8ccdae187ba_mask.tif,humap_dataset/train/images/f8ccdae187ba.tif
humap_dataset/train/masks/106e8a3e8dcd_mask.tif,humap_dataset/train/images/106e8a3e8dcd.tif
humap_dataset/train/masks/47536b25b615_mask.tif,humap_dataset/train/images/47536b25b615.tif
humap_dataset/train/masks/f6b0c55c34c7_mask.tif,humap_dataset/train/images/f6b0c55c34c7.tif
humap_dataset/train/masks/243169fcefaf_mask.tif,humap_dataset/train/images/243169fcefaf.tif
humap_dataset/train/masks/db04612e2648_mask.tif,humap_dataset/train/images/db04612e2648.tif
humap_dataset/train/masks/63469909e6ee_mask.tif,humap_dataset/train/images/63469909e6ee.tif
humap_dataset/train/masks/92394add7fb2_mask.tif,humap_dataset/train/images/92394add7fb2.tif
humap_dataset/train/masks/59c99a7cd635_mask.tif,humap_dataset/train/images/59c99a7cd635.tif
humap_dataset/train/masks/85affadde232_mask.tif,humap_dataset/train/images/85affadde232.tif
humap_dataset/train/masks/e39b2188eae9_mask.tif,humap_dataset/train/images/e39b2188eae9.tif
humap_dataset/train/masks/b77a62ff15ed_mask.tif,humap_dataset/train/images/b77a62ff15ed.tif
humap_dataset/train/masks/43b4654b4c3d_mask.tif,humap_dataset/train/images/43b4654b4c3d.tif
humap_dataset/train/masks/dc2ad2a52179_mask.tif,humap_dataset/train/images/dc2ad2a52179.tif
humap_dataset/train/masks/e868c30b2af7_mask.tif,humap_dataset/train/images/e868c30b2af7.tif
humap_dataset/train/masks/b4a985fc75cd_mask.tif,humap_dataset/train/images/b4a985fc75cd.tif
humap_dataset/train/masks/83a7f8ea3f09_mask.tif,humap_dataset/train/images/83a7f8ea3f09.tif
humap_dataset/train/masks/0d6c0cfee2db_mask.tif,humap_dataset/train/images/0d6c0cfee2db.tif
humap_dataset/train/masks/9a2004e16035_mask.tif,humap_dataset/train/images/9a2004e16035.tif
humap_dataset/train/masks/0ff188f666c5_mask.tif,humap_dataset/train/images/0ff188f666c5.tif
humap_dataset/train/masks/b4a7813b8e2b_mask.tif,humap_dataset/train/images/b4a7813b8e2b.tif
humap_dataset/train/masks/720c0fa5ce8e_mask.tif,humap_dataset/train/images/720c0fa5ce8e.tif
humap_dataset/train/masks/e63d156bc72f_mask.tif,humap_dataset/train/images/e63d156bc72f.tif
humap_dataset/train/masks/dcb7174a5ac6_mask.tif,humap_dataset/train/images/dcb7174a5ac6.tif
humap_dataset/train/masks/611aee20c207_mask.tif,humap_dataset/train/images/611aee20c207.tif
humap_dataset/train/masks/51fdf25a4fd7_mask.tif,humap_dataset/train/images/51fdf25a4fd7.tif
humap_dataset/train/masks/0ba172f33ea6_mask.tif,humap_dataset/train/images/0ba172f33ea6.tif
humap_dataset/train/masks/3dee55fb6fcc_mask.tif,humap_dataset/train/images/3dee55fb6fcc.tif
humap_dataset/train/masks/6bfe9903a1cf_mask.tif,humap_dataset/train/images/6bfe9903a1cf.tif
humap_dataset/train/masks/764b5512ab63_mask.tif,humap_dataset/train/images/764b5512ab63.tif
humap_dataset/train/masks/1de075d4ae93_mask.tif,humap_dataset/train/images/1de075d4ae93.tif
humap_dataset/train/masks/4865588b8b4c_mask.tif,humap_dataset/train/images/4865588b8b4c.tif
humap_dataset/train/masks/31c233373597_mask.tif,humap_dataset/train/images/31c233373597.tif
humap_dataset/train/masks/0b849dde56be_mask.tif,humap_dataset/train/images/0b849dde56be.tif
humap_dataset/train/masks/470b0acaed83_mask.tif,humap_dataset/train/images/470b0acaed83.tif
humap_dataset/train/masks/da2863316247_mask.tif,humap_dataset/train/images/da2863316247.tif
humap_dataset/train/masks/77f28cc0bb74_mask.tif,humap_dataset/train/images/77f28cc0bb74.tif
humap_dataset/train/masks/d3fa4f52eca5_mask.tif,humap_dataset/train/images/d3fa4f52eca5.tif
humap_dataset/train/masks/4a1b99c7ab16_mask.tif,humap_dataset/train/images/4a1b99c7ab16.tif
humap_dataset/train/masks/b680700d5e57_mask.tif,humap_dataset/train/images/b680700d5e57.tif
humap_dataset/train/masks/0cc564c74306_mask.tif,humap_dataset/train/images/0cc564c74306.tif
humap_dataset/train/masks/09d736c55365_mask.tif,humap_dataset/train/images/09d736c55365.tif
humap_dataset/train/masks/214866956ea3_mask.tif,humap_dataset/train/images/214866956ea3.tif
humap_dataset/train/masks/d430a5d229e3_mask.tif,humap_dataset/train/images/d430a5d229e3.tif
humap_dataset/train/masks/5eb8dd24210f_mask.tif,humap_dataset/train/images/5eb8dd24210f.tif
humap_dataset/train/masks/3e7e6fa84e33_mask.tif,humap_dataset/train/images/3e7e6fa84e33.tif
humap_dataset/train/masks/98f9ea814477_mask.tif,humap_dataset/train/images/98f9ea814477.tif
humap_dataset/train/masks/a88bead7ca59_mask.tif,humap_dataset/train/images/a88bead7ca59.tif
humap_dataset/train/masks/9f64d430a4cf_mask.tif,humap_dataset/train/images/9f64d430a4cf.tif
humap_dataset/train/masks/8e61e30e0090_mask.tif,humap_dataset/train/images/8e61e30e0090.tif
humap_dataset/train/masks/52c4aad9512c_mask.tif,humap_dataset/train/images/52c4aad9512c.tif
humap_dataset/train/masks/76ccd3cb71f5_mask.tif,humap_dataset/train/images/76ccd3cb71f5.tif
humap_dataset/train/masks/c8e71ace0b11_mask.tif,humap_dataset/train/images/c8e71ace0b11.tif
humap_dataset/train/masks/d92dc34cd8f2_mask.tif,humap_dataset/train/images/d92dc34cd8f2.tif
humap_dataset/train/masks/7ed2263d8989_mask.tif,humap_dataset/train/images/7ed2263d8989.tif
humap_dataset/train/masks/7debe11c0956_mask.tif,humap_dataset/train/images/7debe11c0956.tif
humap_dataset/train/masks/61409556c001_mask.tif,humap_dataset/train/images/61409556c001.tif
humap_dataset/train/masks/8a100f8a780f_mask.tif,humap_dataset/train/images/8a100f8a780f.tif
humap_dataset/train/masks/4b197545ea0e_mask.tif,humap_dataset/train/images/4b197545ea0e.tif
humap_dataset/train/masks/7735d60f5fe3_mask.tif,humap_dataset/train/images/7735d60f5fe3.tif
humap_dataset/train/masks/4b71f2e1d1ba_mask.tif,humap_dataset/train/images/4b71f2e1d1ba.tif
humap_dataset/train/masks/43362b7daae9_mask.tif,humap_dataset/train/images/43362b7daae9.tif
humap_dataset/train/masks/66e60e98c001_mask.tif,humap_dataset/train/images/66e60e98c001.tif
humap_dataset/train/masks/da5cca9855f5_mask.tif,humap_dataset/train/images/da5cca9855f5.tif
humap_dataset/train/masks/b9026c35238c_mask.tif,humap_dataset/train/images/b9026c35238c.tif
humap_dataset/train/masks/8f28f9ece5e2_mask.tif,humap_dataset/train/images/8f28f9ece5e2.tif
humap_dataset/train/masks/dc0b64e2a3a6_mask.tif,humap_dataset/train/images/dc0b64e2a3a6.tif
humap_dataset/train/masks/3c232223b2d0_mask.tif,humap_dataset/train/images/3c232223b2d0.tif
humap_dataset/train/masks/0ae9282b7594_mask.tif,humap_dataset/train/images/0ae9282b7594.tif
humap_dataset/train/masks/2be23bada1e8_mask.tif,humap_dataset/train/images/2be23bada1e8.tif
humap_dataset/train/masks/3c18fbcff68b_mask.tif,humap_dataset/train/images/3c18fbcff68b.tif
humap_dataset/train/masks/f79533b4d460_mask.tif,humap_dataset/train/images/f79533b4d460.tif
humap_dataset/train/masks/99ddcf7fb9a3_mask.tif,humap_dataset/train/images/99ddcf7fb9a3.tif
humap_dataset/train/masks/89696d0f1623_mask.tif,humap_dataset/train/images/89696d0f1623.tif
humap_dataset/train/masks/bcd16bd04b1c_mask.tif,humap_dataset/train/images/bcd16bd04b1c.tif
humap_dataset/train/masks/d286201ebd88_mask.tif,humap_dataset/train/images/d286201ebd88.tif
humap_dataset/train/masks/fdd133458d88_mask.tif,humap_dataset/train/images/fdd133458d88.tif
humap_dataset/train/masks/89f294d9b299_mask.tif,humap_dataset/train/images/89f294d9b299.tif
humap_dataset/train/masks/a4b63d91f173_mask.tif,humap_dataset/train/images/a4b63d91f173.tif
humap_dataset/train/masks/15ed954c0cdf_mask.tif,humap_dataset/train/images/15ed954c0cdf.tif
humap_dataset/train/masks/c7e22a624fc5_mask.tif,humap_dataset/train/images/c7e22a624fc5.tif
humap_dataset/train/masks/d0e4047a291e_mask.tif,humap_dataset/train/images/d0e4047a291e.tif
humap_dataset/train/masks/fa10ae8f9fec_mask.tif,humap_dataset/train/images/fa10ae8f9fec.tif
humap_dataset/train/masks/aa989f83a794_mask.tif,humap_dataset/train/images/aa989f83a794.tif
humap_dataset/train/masks/5b936b2d6a96_mask.tif,humap_dataset/train/images/5b936b2d6a96.tif
humap_dataset/train/masks/1b2122736cd7_mask.tif,humap_dataset/train/images/1b2122736cd7.tif
humap_dataset/train/masks/781a20760295_mask.tif,humap_dataset/train/images/781a20760295.tif
humap_dataset/train/masks/da054a47370e_mask.tif,humap_dataset/train/images/da054a47370e.tif
humap_dataset/train/masks/6d67a59967d3_mask.tif,humap_dataset/train/images/6d67a59967d3.tif
humap_dataset/train/masks/de3db38fefd0_mask.tif,humap_dataset/train/images/de3db38fefd0.tif
humap_dataset/train/masks/977159da60e3_mask.tif,humap_dataset/train/images/977159da60e3.tif
humap_dataset/train/masks/12dc33d98d35_mask.tif,humap_dataset/train/images/12dc33d98d35.tif
humap_dataset/train/masks/6f5b0c65359a_mask.tif,humap_dataset/train/images/6f5b0c65359a.tif
humap_dataset/train/masks/f406fdba08f4_mask.tif,humap_dataset/train/images/f406fdba08f4.tif
humap_dataset/train/masks/a681dde5b7de_mask.tif,humap_dataset/train/images/a681dde5b7de.tif
humap_dataset/train/masks/21e0f12ec94b_mask.tif,humap_dataset/train/images/21e0f12ec94b.tif
humap_dataset/train/masks/f993befe3cb4_mask.tif,humap_dataset/train/images/f993befe3cb4.tif
humap_dataset/train/masks/b50d9b7c01c4_mask.tif,humap_dataset/train/images/b50d9b7c01c4.tif
humap_dataset/train/masks/8a6122895816_mask.tif,humap_dataset/train/images/8a6122895816.tif
humap_dataset/train/masks/b20773efe051_mask.tif,humap_dataset/train/images/b20773efe051.tif
humap_dataset/train/masks/0765f249adeb_mask.tif,humap_dataset/train/images/0765f249adeb.tif
humap_dataset/train/masks/5a9fb7a75733_mask.tif,humap_dataset/train/images/5a9fb7a75733.tif
humap_dataset/train/masks/3979a8db69bc_mask.tif,humap_dataset/train/images/3979a8db69bc.tif
humap_dataset/train/masks/ccb2255e294d_mask.tif,humap_dataset/train/images/ccb2255e294d.tif
humap_dataset/train/masks/6b1e4cea2071_mask.tif,humap_dataset/train/images/6b1e4cea2071.tif
humap_dataset/train/masks/a7a03dcb5485_mask.tif,humap_dataset/train/images/a7a03dcb5485.tif
humap_dataset/train/masks/98afebe7cca1_mask.tif,humap_dataset/train/images/98afebe7cca1.tif
humap_dataset/train/masks/add5a56b2f07_mask.tif,humap_dataset/train/images/add5a56b2f07.tif
humap_dataset/train/masks/4a1cb762731f_mask.tif,humap_dataset/train/images/4a1cb762731f.tif
humap_dataset/train/masks/954010aca957_mask.tif,humap_dataset/train/images/954010aca957.tif
humap_dataset/train/masks/8d0a23c24ef6_mask.tif,humap_dataset/train/images/8d0a23c24ef6.tif
humap_dataset/train/masks/13e70093a1f8_mask.tif,humap_dataset/train/images/13e70093a1f8.tif
humap_dataset/train/masks/9afac4fc65ef_mask.tif,humap_dataset/train/images/9afac4fc65ef.tif
humap_dataset/train/masks/00da8fdf2391_mask.tif,humap_dataset/train/images/00da8fdf2391.tif
humap_dataset/train/masks/6a5db683c6e5_mask.tif,humap_dataset/train/images/6a5db683c6e5.tif
humap_dataset/train/masks/678c51bde237_mask.tif,humap_dataset/train/images/678c51bde237.tif
humap_dataset/train/masks/b454fe1b98f8_mask.tif,humap_dataset/train/images/b454fe1b98f8.tif
humap_dataset/train/masks/d4e99e162f37_mask.tif,humap_dataset/train/images/d4e99e162f37.tif
humap_dataset/train/masks/892146ef3207_mask.tif,humap_dataset/train/images/892146ef3207.tif
humap_dataset/train/masks/dd4a8ba579c0_mask.tif,humap_dataset/train/images/dd4a8ba579c0.tif
humap_dataset/train/masks/719eabbda1cf_mask.tif,humap_dataset/train/images/719eabbda1cf.tif
humap_dataset/train/masks/31aa6f45078f_mask.tif,humap_dataset/train/images/31aa6f45078f.tif
humap_dataset/train/masks/dfcea0f4ef63_mask.tif,humap_dataset/train/images/dfcea0f4ef63.tif
humap_dataset/train/masks/28d971fddf99_mask.tif,humap_dataset/train/images/28d971fddf99.tif
humap_dataset/train/masks/19c8e14b701c_mask.tif,humap_dataset/train/images/19c8e14b701c.tif
humap_dataset/train/masks/43b2fa33ac05_mask.tif,humap_dataset/train/images/43b2fa33ac05.tif
humap_dataset/train/masks/795b7a37fc4e_mask.tif,humap_dataset/train/images/795b7a37fc4e.tif
humap_dataset/train/masks/8047c43b1cb2_mask.tif,humap_dataset/train/images/8047c43b1cb2.tif
humap_dataset/train/masks/ba8d36715d6d_mask.tif,humap_dataset/train/images/ba8d36715d6d.tif
humap_dataset/train/masks/1298fde375a0_mask.tif,humap_dataset/train/images/1298fde375a0.tif
